Id,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,Id_HomeTeam,Id_AwayTeam
7265,SP1,08/02/14,Rayo Vallecano,Malaga,4,1,H,3,0,H,11,15,6,5,20,14,3,5,3,3,0,1,2.4,3.2,3.0,2.4,3.25,2.95,13,33
7266,SP1,09/02/14,Osasuna,Getafe,2,0,H,1,0,H,14,18,7,4,19,11,4,6,1,4,0,0,2.1,3.2,3.6,2.15,3.2,3.5,12,9
7267,SP1,09/02/14,Sevilla,Barcelona,1,4,A,1,2,A,15,9,4,5,22,9,6,0,3,3,0,0,6.0,4.0,1.53,5.5,4.33,1.53,16,3
7268,SP1,09/02/14,Real Sociedad,Levante,0,0,D,0,0,D,18,6,6,0,10,20,7,3,2,3,0,0,1.44,4.33,7.0,1.45,4.2,7.25,15,31
7269,SP1,09/02/14,Valladolid,Elche,2,2,D,0,1,A,13,9,3,4,15,15,9,2,2,2,0,0,2.05,3.2,3.8,2.05,3.3,3.6,18,7
7270,SP1,10/02/14,Celta Vigo,Athletic Club,0,0,D,0,0,D,14,7,1,1,12,9,5,6,1,3,0,0,3.1,3.3,2.3,3.1,3.3,2.25,6,1
7271,SP1,14/02/14,Elche,Osasuna,0,0,D,0,0,D,11,8,2,3,10,11,7,7,3,3,0,0,2.1,3.2,3.6,2.1,3.25,3.5,7,12
7272,SP1,15/02/14,Atletico Madrid,Valladolid,3,0,H,2,0,H,13,4,5,0,10,11,8,3,0,3,0,0,1.18,7.0,13.0,1.18,6.25,16.5,2,18
7273,SP1,15/02/14,Barcelona,Rayo Vallecano,6,0,H,2,0,H,21,9,10,4,6,10,12,5,0,0,0,0,1.07,11.0,29.0,1.08,9.75,26.0,3,13
7274,SP1,15/02/14,Levante,Almeria,1,0,H,0,0,D,13,13,3,3,13,16,1,9,1,4,0,0,2.05,3.1,4.0,1.91,3.3,4.2,31,0
7275,SP1,15/02/14,Villarreal,Celta Vigo,0,2,A,0,0,D,19,8,5,2,14,11,9,2,2,4,0,0,1.53,4.0,6.0,1.57,3.7,6.25,19,6
7276,SP1,16/02/14,Athletic Club,Espanyol,1,2,A,0,1,A,10,14,3,7,15,14,5,6,2,2,1,0,1.57,3.8,6.0,1.6,3.75,5.75,1,8
7277,SP1,16/02/14,Getafe,Real Madrid,0,3,A,0,2,A,9,16,1,7,16,14,8,10,3,4,0,0,10.0,5.25,1.29,9.75,5.0,1.31,9,14
7278,SP1,16/02/14,Granada,Betis,1,0,H,1,0,H,13,11,4,6,20,15,4,4,4,3,1,1,2.1,3.2,3.6,2.1,3.3,3.5,27,4
7279,SP1,16/02/14,Sevilla,Valencia,0,0,D,0,0,D,17,9,2,0,22,13,14,1,2,5,1,1,2.0,3.6,3.5,2.0,3.6,3.5,16,17
7280,SP1,17/02/14,Malaga,Real Sociedad,0,1,A,0,1,A,14,7,5,3,12,15,6,2,3,0,0,0,2.7,3.25,2.6,2.8,3.3,2.45,33,15
7281,SP1,21/02/14,Valladolid,Levante,1,1,D,0,1,A,11,3,2,1,13,16,4,1,3,3,0,0,2.1,3.1,3.8,2.05,3.25,3.7,18,31
7282,SP1,22/02/14,Almeria,Malaga,0,0,D,0,0,D,7,14,2,2,14,23,5,5,2,5,0,0,2.5,3.2,2.88,2.6,3.25,2.7,0,33
7283,SP1,22/02/14,Celta Vigo,Getafe,1,1,D,0,1,A,19,6,8,4,15,16,5,0,6,4,0,1,1.75,3.6,4.75,1.72,3.5,5.0,6,9
7284,SP1,22/02/14,Real Madrid,Elche,3,0,H,1,0,H,16,5,7,2,14,19,9,1,1,3,0,0,1.07,11.0,29.0,1.08,10.0,26.0,14,7
7285,SP1,22/02/14,Real Sociedad,Barcelona,3,1,H,1,1,D,15,12,3,3,13,15,2,13,2,3,0,0,7.5,5.0,1.36,8.0,5.0,1.36,15,3
7286,SP1,23/02/14,Betis,Athletic Club,0,2,A,0,1,A,11,14,4,7,14,10,8,5,2,1,2,0,2.88,3.4,2.38,2.95,3.3,2.35,4,1
7287,SP1,23/02/14,Osasuna,Atletico Madrid,3,0,H,3,0,H,10,13,4,6,13,10,6,9,0,1,0,0,7.0,4.0,1.5,7.25,4.0,1.48,12,2
7288,SP1,23/02/14,Valencia,Granada,2,1,H,0,0,D,17,8,7,3,14,15,8,2,5,3,0,0,1.5,4.1,6.5,1.5,4.2,6.25,17,27
7289,SP1,23/02/14,Rayo Vallecano,Sevilla,0,1,A,0,0,D,9,9,1,2,16,11,1,7,2,1,0,1,3.1,3.4,2.25,3.25,3.3,2.2,13,16
7290,SP1,24/02/14,Espanyol,Villarreal,1,2,A,0,1,A,13,10,6,4,12,19,2,2,4,4,0,0,2.5,3.25,2.8,2.5,3.1,2.9,8,19
7291,SP1,28/02/14,Athletic Club,Granada,4,0,H,2,0,H,27,6,10,1,9,12,6,3,0,2,0,1,1.4,4.5,7.5,1.4,4.4,8.0,1,27
7292,SP1,01/03/14,Elche,Celta Vigo,1,0,H,0,0,D,9,12,1,3,13,15,3,12,5,3,0,0,2.5,3.1,2.9,2.25,3.25,3.2,7,6
7293,SP1,01/03/14,Getafe,Espanyol,0,0,D,0,0,D,15,17,7,3,9,11,10,11,4,3,0,0,2.6,3.2,2.75,2.55,3.1,2.85,9,8
7294,SP1,01/03/14,Levante,Osasuna,2,0,H,2,0,H,7,15,3,4,22,18,3,6,4,3,1,0,2.3,3.2,3.2,2.35,3.2,3.0,31,12
7295,SP1,01/03/14,Malaga,Valladolid,1,1,D,1,1,D,17,8,5,3,18,15,8,5,0,1,0,0,1.85,3.4,4.33,1.78,3.4,4.75,33,18
7296,SP1,02/03/14,Atletico Madrid,Real Madrid,2,2,D,2,1,H,11,15,4,6,17,10,6,4,3,2,0,0,3.5,3.4,2.05,3.7,3.5,1.95,2,14
7297,SP1,02/03/14,Barcelona,Almeria,4,1,H,2,1,H,29,6,11,3,8,12,13,4,1,4,0,0,1.05,13.0,34.0,1.06,11.0,29.0,3,0
7298,SP1,02/03/14,Sevilla,Real Sociedad,1,0,H,0,0,D,10,11,5,3,15,10,3,4,2,4,0,0,1.91,3.75,3.6,2.05,3.8,3.5,16,15
7299,SP1,02/03/14,Rayo Vallecano,Valencia,1,0,H,0,0,D,17,11,3,1,19,16,3,3,3,1,0,1,3.3,3.3,2.2,3.4,3.5,2.05,13,17
7300,SP1,02/03/14,Villarreal,Betis,1,1,D,0,0,D,4,11,3,3,11,12,7,8,1,4,1,0,1.36,4.75,8.5,1.4,4.6,7.5,19,4
7301,SP1,08/03/14,Betis,Getafe,2,0,H,2,0,H,17,9,5,2,15,16,6,6,3,3,0,0,1.91,3.4,4.0,1.91,3.3,4.2,4,9
7302,SP1,08/03/14,Celta Vigo,Atletico Madrid,0,2,A,0,0,D,9,13,2,7,12,11,2,5,1,3,0,0,4.0,3.4,1.91,4.2,3.3,1.91,6,2
7303,SP1,08/03/14,Granada,Villarreal,2,0,H,2,0,H,13,5,4,1,21,17,3,3,4,1,0,0,3.4,3.2,2.2,3.2,3.25,2.25,27,19
7304,SP1,08/03/14,Valladolid,Barcelona,1,0,H,1,0,H,7,13,2,6,15,14,4,3,5,1,0,0,12.0,7.0,1.2,11.5,6.0,1.23,18,3
7305,SP1,09/03/14,Almeria,Sevilla,1,3,A,0,1,A,8,7,5,4,11,13,3,8,2,4,0,0,3.4,3.4,2.1,3.5,3.4,2.05,0,16
7306,SP1,09/03/14,Espanyol,Elche,3,1,H,2,0,H,12,12,6,3,16,11,5,5,1,3,0,0,1.75,3.5,4.75,1.75,3.3,5.25,8,7
7307,SP1,09/03/14,Real Madrid,Levante,3,0,H,1,0,H,25,6,10,1,12,12,12,2,2,2,0,1,1.05,15.0,29.0,1.06,12.0,26.0,14,31
7308,SP1,09/03/14,Valencia,Athletic Club,1,1,D,1,0,H,13,13,4,4,15,15,9,6,3,2,0,0,2.25,3.3,3.2,2.1,3.4,3.4,17,1
7309,SP1,10/03/14,Osasuna,Malaga,0,2,A,0,1,A,19,11,7,4,5,19,10,10,1,3,0,1,2.3,3.1,3.25,2.25,3.2,3.25,12,33
7310,SP1,10/03/14,Real Sociedad,Rayo Vallecano,2,3,A,2,1,H,15,15,6,4,11,14,3,8,0,3,0,0,1.44,4.5,6.5,1.45,4.4,6.75,15,13
7311,SP1,14/03/14,Getafe,Granada,3,3,D,2,1,H,11,17,5,5,14,10,4,10,4,1,1,1,2.1,3.25,3.5,2.2,3.2,3.4,9,27
7312,SP1,15/03/14,Atletico Madrid,Espanyol,1,0,H,0,0,D,8,8,2,4,11,17,7,2,3,3,0,0,1.29,5.0,12.0,1.33,4.75,9.5,2,8
7313,SP1,15/03/14,Levante,Celta Vigo,0,1,A,0,1,A,18,26,8,8,17,18,4,9,3,5,0,0,2.5,3.1,2.9,2.5,3.2,2.85,31,6
7314,SP1,15/03/14,Malaga,Real Madrid,0,1,A,0,1,A,12,13,4,6,10,6,7,6,2,0,0,0,12.0,6.0,1.25,12.5,6.0,1.22,33,14
7315,SP1,15/03/14,Rayo Vallecano,Almeria,3,1,H,1,0,H,14,7,5,2,11,16,6,6,1,3,0,0,1.83,3.5,4.2,1.85,3.5,4.2,13,0
7316,SP1,16/03/14,Barcelona,Osasuna,7,0,H,3,0,H,20,6,11,3,9,10,4,4,1,2,0,0,1.05,15.0,29.0,1.07,10.5,31.0,3,12
7317,SP1,16/03/14,Elche,Betis,0,0,D,0,0,D,12,9,1,3,15,18,6,3,4,3,0,0,2.38,3.2,3.0,2.25,3.2,3.25,7,4
7318,SP1,16/03/14,Sevilla,Valladolid,4,1,H,2,0,H,14,8,6,2,13,13,9,2,3,3,0,0,1.44,4.33,7.0,1.4,4.5,7.75,16,18
7319,SP1,16/03/14,Real Sociedad,Valencia,1,0,H,0,0,D,9,12,2,3,16,20,6,9,2,4,0,0,2.05,3.5,3.4,2.0,3.5,3.6,15,17
7320,SP1,17/03/14,Villarreal,Athletic Club,1,1,D,0,0,D,8,7,3,4,14,12,11,5,1,2,1,0,2.25,3.4,3.1,2.15,3.4,3.3,19,1
7321,SP1,21/03/14,Celta Vigo,Malaga,0,2,A,0,2,A,12,9,3,4,8,14,6,2,1,5,0,1,1.91,3.4,4.0,2.0,3.3,3.8,6,33
7322,SP1,22/03/14,Athletic Club,Getafe,1,0,H,1,0,H,14,9,8,3,14,25,10,4,1,3,0,0,1.36,5.0,7.5,1.35,4.75,8.5,1,9
7323,SP1,22/03/14,Espanyol,Levante,0,0,D,0,0,D,12,6,3,3,10,18,8,9,4,3,0,1,1.67,3.6,5.5,1.7,3.4,5.5,8,31
7324,SP1,22/03/14,Granada,Elche,1,0,H,0,0,D,9,10,4,4,15,18,5,3,1,3,0,1,2.05,3.2,3.8,2.0,3.3,3.8,27,7
7325,SP1,22/03/14,Valladolid,Rayo Vallecano,1,1,D,1,1,D,9,16,2,3,10,6,4,7,4,2,0,0,2.4,3.3,2.9,2.3,3.25,3.1,18,13
7326,SP1,23/03/14,Betis,Atletico Madrid,0,2,A,0,0,D,5,9,1,2,18,14,0,7,2,2,1,0,6.0,3.8,1.57,6.25,3.8,1.55,4,2
7327,SP1,23/03/14,Osasuna,Sevilla,1,2,A,0,2,A,18,10,3,3,12,22,7,1,3,1,0,0,2.9,3.3,2.38,2.8,3.4,2.4,12,16
7328,SP1,23/03/14,Real Madrid,Barcelona,3,4,A,2,2,D,13,18,8,6,24,12,1,5,5,2,1,0,2.25,3.5,3.0,2.25,3.5,3.0,14,3
7329,SP1,23/03/14,Valencia,Villarreal,2,1,H,2,0,H,14,4,5,1,16,18,7,1,2,3,0,0,2.05,3.4,3.5,2.05,3.4,3.5,17,19
7330,SP1,24/03/14,Almeria,Real Sociedad,4,3,H,1,1,D,14,23,8,11,14,13,11,6,4,3,0,0,3.4,3.4,2.1,3.4,3.4,2.1,0,15
7331,SP1,25/03/14,Elche,Athletic Club,0,0,D,0,0,D,12,8,2,1,25,17,7,2,2,2,0,0,4.0,3.3,1.95,4.33,3.4,1.85,7,1
7332,SP1,25/03/14,Malaga,Espanyol,1,2,A,1,1,D,16,7,5,4,7,8,3,8,1,1,1,0,2.45,3.1,3.0,2.3,3.25,3.1,33,8
7333,SP1,26/03/14,Atletico Madrid,Granada,1,0,H,0,0,D,16,7,5,0,12,12,14,4,1,3,0,0,1.18,6.5,15.0,1.2,6.0,15.0,2,27
7334,SP1,26/03/14,Barcelona,Celta Vigo,3,0,H,2,0,H,14,8,6,6,11,8,4,6,2,2,0,0,1.05,15.0,34.0,1.05,14.0,23.0,3,6
7335,SP1,26/03/14,Sevilla,Real Madrid,2,1,H,1,1,D,12,26,3,8,13,13,2,9,3,3,0,0,5.5,4.5,1.53,5.5,4.33,1.53,16,14
7336,SP1,26/03/14,Rayo Vallecano,Osasuna,1,0,H,0,0,D,14,7,5,2,11,12,9,3,3,5,0,0,1.83,3.4,4.5,1.87,3.5,4.1,13,12
7337,SP1,27/03/14,Almeria,Valencia,2,2,D,0,2,A,20,15,9,5,19,9,6,4,5,1,0,0,3.8,3.5,1.95,3.75,3.5,1.95,0,17
7338,SP1,27/03/14,Getafe,Villarreal,0,1,A,0,1,A,12,12,1,3,15,19,9,2,3,3,0,0,3.3,3.3,2.2,3.3,3.4,2.15,9,19
7339,SP1,27/03/14,Levante,Betis,1,3,A,1,1,D,9,10,4,5,18,13,7,7,3,3,0,0,2.3,3.2,3.1,2.35,3.25,3.0,31,4
7340,SP1,27/03/14,Real Sociedad,Valladolid,1,0,H,1,0,H,14,9,7,1,13,15,2,11,3,5,0,0,1.44,4.2,7.5,1.45,4.2,7.25,15,18
7341,SP1,29/03/14,Athletic Club,Atletico Madrid,1,2,A,1,1,D,13,10,2,3,19,15,3,4,3,2,1,0,2.9,3.3,2.4,3.0,3.2,2.4,1,2
7342,SP1,29/03/14,Celta Vigo,Sevilla,1,0,H,0,0,D,14,10,4,3,10,12,11,7,1,4,0,0,3.0,3.25,2.38,3.0,3.2,2.4,6,16
7343,SP1,29/03/14,Espanyol,Barcelona,0,1,A,0,0,D,8,20,1,8,24,8,3,11,4,2,1,0,9.0,5.0,1.33,8.5,5.0,1.33,8,3
7344,SP1,29/03/14,Real Madrid,Rayo Vallecano,5,0,H,1,0,H,16,15,7,2,13,14,4,6,1,0,0,0,1.04,13.0,34.0,1.07,13.0,17.5,14,13
7345,SP1,30/03/14,Osasuna,Real Sociedad,1,1,D,0,1,A,15,10,4,3,19,18,4,8,5,5,0,0,3.0,3.25,2.38,3.0,3.2,2.4,12,15
7346,SP1,30/03/14,Valencia,Getafe,1,3,A,1,2,A,19,11,3,6,15,20,12,5,2,4,1,0,1.4,4.33,8.5,1.4,4.4,8.0,17,9
7347,SP1,30/03/14,Valladolid,Almeria,1,0,H,1,0,H,20,14,8,3,12,12,5,6,2,0,0,1,1.91,3.4,4.0,1.85,3.3,4.5,18,0
7348,SP1,30/03/14,Villarreal,Elche,1,1,D,1,1,D,10,7,3,2,16,14,6,5,1,1,0,0,1.44,4.33,7.0,1.48,4.0,7.0,19,7
7349,SP1,31/03/14,Betis,Malaga,1,2,A,1,0,H,11,8,2,4,6,11,3,7,2,7,0,0,2.2,3.3,3.3,2.15,3.25,3.4,4,33
7350,SP1,31/03/14,Granada,Levante,0,2,A,0,0,D,8,15,1,5,17,17,7,3,2,4,0,0,1.85,3.5,4.2,1.78,3.4,4.75,27,31
7351,SP1,04/04/14,Almeria,Osasuna,1,2,A,0,2,A,16,12,3,2,6,10,7,5,1,1,1,0,2.2,3.2,3.4,2.3,3.1,3.3,0,12
7352,SP1,05/04/14,Atletico Madrid,Villarreal,1,0,H,1,0,H,6,8,3,1,13,16,4,5,3,1,0,0,1.5,4.0,7.0,1.5,3.9,7.0,2,19
7353,SP1,05/04/14,Barcelona,Betis,3,1,H,1,0,H,12,12,4,4,9,16,4,4,0,2,0,0,1.05,15.0,29.0,1.06,11.5,26.0,3,4
7354,SP1,05/04/14,Real Sociedad,Real Madrid,0,4,A,0,1,A,13,21,4,7,13,10,7,8,3,3,0,0,5.25,4.2,1.57,5.5,4.25,1.55,15,14
7355,SP1,05/04/14,Rayo Vallecano,Celta Vigo,3,0,H,1,0,H,14,18,5,7,12,11,2,7,2,1,1,0,2.2,3.3,3.3,2.15,3.4,3.3,13,6
7356,SP1,06/04/14,Elche,Getafe,1,0,H,0,0,D,16,9,3,3,20,16,6,2,3,2,0,0,2.15,3.2,3.5,2.05,3.25,3.7,7,9
7357,SP1,06/04/14,Malaga,Granada,4,1,H,2,0,H,11,10,5,5,19,16,7,5,3,5,0,0,2.05,3.3,3.6,2.05,3.3,3.7,33,27
7358,SP1,06/04/14,Sevilla,Espanyol,4,1,H,2,0,H,13,12,5,5,10,15,7,3,3,1,0,0,1.67,3.75,5.0,1.67,3.6,5.25,16,8
7359,SP1,06/04/14,Valladolid,Valencia,0,0,D,0,0,D,11,16,5,7,10,13,9,4,1,2,0,0,2.8,3.25,2.5,2.95,3.2,2.4,18,17
7360,SP1,07/04/14,Levante,Athletic Club,1,2,A,0,2,A,11,13,2,5,17,16,2,5,2,1,1,0,3.9,3.4,1.95,3.9,3.4,1.95,31,1
7361,SP1,11/04/14,Osasuna,Valladolid,0,0,D,0,0,D,15,7,1,1,15,12,4,6,0,1,0,0,2.0,3.4,3.75,2.0,3.3,3.7,12,18
7362,SP1,12/04/14,Celta Vigo,Real Sociedad,2,2,D,1,2,A,15,19,7,5,14,20,8,7,3,5,1,0,2.3,3.3,3.1,2.4,3.3,2.85,6,15
7363,SP1,12/04/14,Granada,Barcelona,1,0,H,1,0,H,5,29,4,9,10,5,1,13,0,3,0,0,9.5,6.5,1.25,10.5,5.75,1.25,27,3
7364,SP1,12/04/14,Real Madrid,Almeria,4,0,H,1,0,H,29,5,13,1,7,7,9,7,0,0,0,0,1.05,15.0,29.0,1.05,12.0,29.0,14,0
7365,SP1,12/04/14,Villarreal,Levante,1,0,H,0,0,D,12,7,3,2,15,16,2,2,2,2,0,0,1.4,4.2,9.0,1.45,4.0,7.75,19,31
7366,SP1,13/04/14,Betis,Sevilla,0,2,A,0,1,A,17,7,4,5,17,16,8,1,4,4,1,0,3.2,3.4,2.2,3.2,3.4,2.15,4,16
7367,SP1,13/04/14,Espanyol,Rayo Vallecano,2,2,D,1,1,D,6,11,2,5,22,15,2,5,1,3,0,0,1.83,3.5,4.33,1.72,3.6,4.75,8,13
7368,SP1,13/04/14,Getafe,Atletico Madrid,0,2,A,0,1,A,9,12,2,8,15,15,3,4,3,3,1,0,8.5,4.0,1.44,7.75,4.0,1.45,9,2
7369,SP1,13/04/14,Valencia,Elche,2,1,H,1,1,D,8,11,4,5,15,15,6,2,3,2,1,0,1.62,4.0,5.25,1.55,3.9,6.0,17,7
7370,SP1,14/04/14,Athletic Club,Malaga,3,0,H,1,0,H,12,10,6,1,11,18,6,2,0,4,0,0,1.4,4.5,8.0,1.45,4.1,7.25,1,33
7371,SP1,18/04/14,Atletico Madrid,Elche,2,0,H,0,0,D,14,8,4,3,7,12,7,6,2,4,0,1,1.2,6.0,15.0,1.22,5.75,13.5,2,7
7372,SP1,19/04/14,Levante,Getafe,0,0,D,0,0,D,11,9,2,4,24,18,3,4,4,2,0,1,2.4,3.1,3.1,2.45,3.2,2.85,31,9
7373,SP1,19/04/14,Osasuna,Valencia,1,1,D,1,0,H,9,13,3,1,16,13,4,9,3,2,0,0,2.7,3.1,2.7,2.7,3.25,2.55,12,17
7374,SP1,19/04/14,Real Sociedad,Espanyol,2,1,H,1,1,D,19,8,8,3,10,19,12,2,1,1,0,0,1.75,3.6,4.75,1.7,3.6,5.0,15,8
7375,SP1,20/04/14,Almeria,Celta Vigo,2,4,A,1,1,D,11,14,3,8,14,11,6,1,5,0,0,0,2.5,3.25,2.8,2.5,3.2,2.8,0,6
7376,SP1,20/04/14,Barcelona,Athletic Club,2,1,H,0,0,D,17,11,8,4,16,17,9,4,2,3,0,0,1.2,7.0,12.0,1.22,6.25,10.5,3,1
7377,SP1,20/04/14,Sevilla,Granada,4,0,H,1,0,H,10,12,5,2,14,13,7,1,2,0,0,0,1.4,4.5,8.0,1.4,4.5,7.75,16,27
7378,SP1,20/04/14,Rayo Vallecano,Betis,3,1,H,2,0,H,16,12,8,3,17,15,5,2,4,2,0,0,2.0,3.4,3.75,2.0,3.4,3.6,13,4
7379,SP1,21/04/14,Malaga,Villarreal,2,0,H,1,0,H,14,4,4,1,14,14,6,5,3,3,1,0,2.8,3.25,2.5,2.9,3.3,2.35,33,19
7380,SP1,25/04/14,Elche,Levante,1,1,D,0,0,D,22,10,3,6,14,17,7,2,2,4,0,0,1.65,3.6,5.5,1.72,3.6,4.75,7,31
7381,SP1,26/04/14,Betis,Real Sociedad,0,1,A,0,0,D,14,9,2,3,11,16,8,8,2,0,0,0,3.1,3.5,2.2,3.1,3.4,2.2,4,15
7382,SP1,26/04/14,Getafe,Malaga,1,0,H,1,0,H,8,12,3,2,14,22,4,7,6,3,1,1,2.1,3.3,3.5,2.1,3.25,3.5,9,33
7383,SP1,26/04/14,Granada,Rayo Vallecano,0,3,A,0,0,D,12,16,1,7,14,9,7,5,2,4,1,0,2.2,3.3,3.3,2.2,3.3,3.2,27,13
7384,SP1,26/04/14,Real Madrid,Osasuna,4,0,H,1,0,H,20,6,10,0,10,8,7,7,0,0,0,0,1.05,13.0,34.0,1.06,12.0,26.0,14,12
7385,SP1,27/04/14,Athletic Club,Sevilla,3,1,H,1,0,H,12,9,4,3,10,16,6,2,2,3,0,1,1.95,3.5,3.75,1.85,3.5,4.1,1,16
7386,SP1,27/04/14,Espanyol,Almeria,1,2,A,1,0,H,9,10,3,2,15,14,7,3,4,3,2,0,1.62,3.75,5.5,1.65,3.75,5.0,8,0
7387,SP1,27/04/14,Valencia,Atletico Madrid,0,1,A,0,1,A,11,9,2,4,18,12,7,3,3,1,0,1,4.33,3.75,1.75,4.5,3.6,1.75,17,2
7388,SP1,27/04/14,Villarreal,Barcelona,2,3,A,1,0,H,5,20,3,7,11,6,2,9,3,3,0,0,6.5,4.5,1.44,6.5,4.4,1.45,19,3
7389,SP1,28/04/14,Celta Vigo,Valladolid,4,1,H,2,0,H,13,10,7,4,13,17,3,0,1,4,0,0,1.8,3.75,4.2,1.8,3.4,4.5,6,18
7390,SP1,02/05/14,Rayo Vallecano,Athletic Club,0,3,A,0,2,A,11,12,3,4,17,9,6,7,4,1,0,0,3.75,3.6,1.91,3.9,3.6,1.85,13,1
7391,SP1,03/05/14,Barcelona,Getafe,2,2,D,1,1,D,21,8,8,5,13,6,11,3,3,3,0,0,1.07,11.0,26.0,1.06,11.0,26.0,3,9
7392,SP1,03/05/14,Malaga,Elche,0,1,A,0,1,A,7,10,2,3,18,13,8,2,1,4,0,2,2.25,3.25,3.25,2.2,3.2,3.25,33,7
7393,SP1,03/05/14,Osasuna,Celta Vigo,0,2,A,0,2,A,23,14,11,4,11,12,12,6,0,1,0,0,1.91,3.5,4.0,1.83,3.5,4.25,12,6
7394,SP1,03/05/14,Valladolid,Espanyol,1,0,H,1,0,H,10,9,4,3,14,20,4,8,3,1,0,1,2.0,3.4,3.75,1.95,3.25,4.0,18,8
7395,SP1,04/05/14,Almeria,Betis,3,2,H,0,0,D,12,15,6,3,15,10,3,8,4,6,1,0,1.57,4.0,5.5,1.6,4.0,5.25,0,4
7396,SP1,04/05/14,Levante,Atletico Madrid,2,0,H,1,0,H,7,23,2,7,20,20,3,7,2,3,0,0,15.0,5.5,1.22,10.0,5.75,1.26,31,2
7397,SP1,04/05/14,Real Madrid,Valencia,2,2,D,0,1,A,32,8,11,5,11,10,10,1,1,3,0,0,1.14,7.5,17.0,1.16,7.5,14.0,14,17
7398,SP1,04/05/14,Sevilla,Villarreal,0,0,D,0,0,D,11,13,3,4,12,7,6,6,1,0,0,0,1.75,3.6,4.75,1.75,3.7,4.4,16,19
7399,SP1,05/05/14,Real Sociedad,Granada,1,1,D,0,0,D,21,15,6,3,12,11,8,5,1,3,1,1,1.44,4.5,6.5,1.42,4.33,7.5,15,27
7400,SP1,07/05/14,Valladolid,Real Madrid,1,1,D,0,1,A,6,21,1,3,17,8,4,9,4,4,0,0,11.0,7.0,1.2,12.5,6.25,1.2,18,14
7401,SP1,10/05/14,Levante,Valencia,2,0,H,0,0,D,12,19,3,6,11,12,8,8,4,5,1,0,3.3,3.4,2.15,3.25,3.3,2.2,31,17
7402,SP1,10/05/14,Villarreal,Rayo Vallecano,4,0,H,2,0,H,22,14,10,2,12,13,5,5,1,1,0,1,1.57,4.33,5.0,1.55,4.1,5.5,19,13
7403,SP1,11/05/14,Athletic Club,Real Sociedad,1,1,D,0,0,D,12,13,6,5,19,14,5,10,2,2,0,0,1.75,3.75,4.5,1.75,3.75,4.33,1,15
7404,SP1,11/05/14,Atletico Madrid,Malaga,1,1,D,0,0,D,17,10,5,4,13,16,11,4,3,3,0,1,1.2,6.5,13.0,1.18,6.75,13.0,2,33
7405,SP1,11/05/14,Betis,Valladolid,4,3,H,1,1,D,21,13,7,8,13,16,8,4,4,2,0,0,3.6,3.5,2.0,3.7,3.5,1.95,4,18
7406,SP1,11/05/14,Celta Vigo,Real Madrid,2,0,H,1,0,H,13,18,6,6,13,6,4,15,2,2,0,0,6.5,5.0,1.4,6.5,5.0,1.4,6,14
7407,SP1,11/05/14,Elche,Barcelona,0,0,D,0,0,D,6,20,0,6,16,16,2,11,3,3,0,0,11.0,7.0,1.2,11.5,6.75,1.2,7,3
7408,SP1,11/05/14,Espanyol,Osasuna,1,1,D,1,1,D,7,9,2,2,12,13,4,4,0,1,0,0,2.3,3.25,3.1,2.4,3.2,2.95,8,12
7409,SP1,11/05/14,Getafe,Sevilla,1,0,H,0,0,D,14,4,6,1,17,15,7,1,3,2,0,0,1.85,3.6,4.0,1.9,3.5,3.9,9,16
7410,SP1,11/05/14,Granada,Almeria,0,2,A,0,1,A,16,8,3,3,13,14,6,1,3,2,1,0,1.91,3.5,4.0,1.9,3.5,3.9,27,0
7411,SP1,16/05/14,Malaga,Levante,1,0,H,0,0,D,25,2,11,0,12,16,10,0,0,1,0,1,1.91,3.4,4.0,1.95,3.6,3.6,33,31
7412,SP1,17/05/14,Barcelona,Atletico Madrid,1,1,D,1,0,H,11,12,4,3,11,14,4,8,5,4,0,0,1.85,3.8,4.5,1.83,3.8,3.9,3,2
7413,SP1,17/05/14,Real Madrid,Espanyol,3,1,H,0,0,D,17,13,7,2,9,8,8,7,0,0,0,0,1.33,5.0,8.5,1.36,4.75,7.75,14,8
7414,SP1,17/05/14,Valencia,Celta Vigo,2,1,H,1,1,D,14,9,7,4,11,13,9,2,1,3,0,0,1.75,3.75,4.5,1.75,3.75,4.33,17,6
7415,SP1,18/05/14,Almeria,Athletic Club,0,0,D,0,0,D,10,13,1,1,13,12,7,4,1,5,0,0,2.25,3.4,3.1,2.3,3.25,3.1,0,1
7416,SP1,18/05/14,Osasuna,Betis,2,1,H,2,0,H,14,16,3,8,7,10,5,7,1,0,0,0,1.36,5.0,7.5,1.4,4.5,7.25,12,4
7417,SP1,18/05/14,Sevilla,Elche,3,1,H,1,0,H,15,14,5,4,10,11,6,5,2,0,0,0,1.8,3.75,4.2,1.75,3.6,4.5,16,7
7418,SP1,18/05/14,Real Sociedad,Villarreal,1,2,A,0,1,A,13,15,3,5,13,18,6,2,2,3,0,0,2.0,3.6,3.5,1.91,3.6,3.7,15,19
7419,SP1,18/05/14,Valladolid,Granada,0,1,A,0,1,A,10,6,4,3,12,10,7,5,1,2,0,0,2.1,3.3,3.5,2.05,3.4,3.5,18,27
