,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK
906,,,,,,,,,,,,,,,,,,,,,,
907,Kevin Omoruyi,bt BHU,FW,Huesca,21-216,2001,6,3,277,3.1,1,1,1,0,0,1,0,0.32,0.32,0.65,0.32,0.65
908,Javier Ontiveros,es ESP,MF,Villarreal B,25-064,1997,9,2,309,3.4,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
909,Jandro Orellana,es ESP,MF,Andorra,22-097,2000,10,4,465,5.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
910,Alfredo Ortuño,es ESP,FW,Cartagena,31-295,1991,13,8,732,8.1,4,0,2,2,2,0,0,0.49,0.00,0.49,0.25,0.25
911,Antonio Pacheco,es ESP,MF,Villarreal B,20-313,2002,11,2,382,4.2,1,0,1,0,0,1,0,0.24,0.00,0.24,0.24,0.24
912,Ignacio Pais,ar ARG,MF,Cartagena,22-166,2000,1,0,3,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
913,Diego Pampín,es ESP,"MF,DF",Andorra,22-242,2000,8,4,438,4.9,0,1,0,0,0,0,0,0.00,0.21,0.21,0.00,0.21
914,Rubén Pardo,es ESP,MF,Leganés,30-021,1992,14,7,681,7.6,0,2,0,0,0,3,0,0.00,0.26,0.26,0.00,0.26
915,Miquel Parera,es ESP,GK,Racing Sant,26-178,1996,15,15,"1,350",15.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
916,Raúl Parra,es ESP,DF,CD Mirandés,22-351,1999,14,13,"1,107",12.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
917,Piotr Parzyszek,pl POL,FW,Leganés,29-065,1993,6,2,223,2.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
918,Alexandru Pașcanu,ro ROU,DF,Ponferradina,24-045,1998,15,15,"1,350",15.0,1,2,1,0,0,4,0,0.07,0.13,0.20,0.07,0.20
919,Martín Pascual,es ESP,DF,UD Ibiza,23-100,1999,12,11,"1,000",11.1,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00
920,Alex Pastor,es ESP,DF,Andorra,23-042,1999,7,3,362,4.0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00
921,Marcos Paulo,br BRA,"MF,FW",CD Mirandés,21-284,2001,9,7,623,6.9,1,2,1,0,0,0,0,0.14,0.29,0.43,0.14,0.43
922,Pepe,es ESP,DF,Granada,22-255,2000,3,1,116,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
923,Peque,es ESP,FW,Racing Sant,20-039,2002,10,2,233,2.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
924,Alberto Perea,es ESP,MF,Granada,31-328,1990,6,2,224,2.5,1,0,1,0,0,1,0,0.40,0.00,0.40,0.40,0.40
925,Luis Perea,es ESP,MF,Leganés,25-079,1997,1,1,87,1.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
926,Hugo Perez,es ESP,DF,Villarreal B,19-331,2002,1,1,45,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
927,Njegoš Petrović,rs SRB,MF,Granada,23-117,1999,10,8,707,7.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
928,Radosav Petrović,rs SRB,"MF,DF",Zaragoza,33-249,1989,8,3,222,2.5,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00
929,Alex Petxa,es ESP,DF,Andorra,25-279,1997,4,4,277,3.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
930,Pinchi,es ESP,MF,Las Palmas,26-148,1996,2,1,81,0.9,1,1,1,0,0,0,0,1.11,1.11,2.22,1.11,2.22
931,Pinchi,es ESP,"MF,FW",CD Mirandés,26-148,1996,11,9,665,7.4,3,0,3,0,0,0,0,0.41,0.00,0.41,0.41,0.41
932,,,,,,,,,,,,,,,,,,,,,,
933,Bruno Pires,br BRA,DF,Lugo,30-184,1992,4,2,144,1.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
934,Jordi Pola,es ESP,DF,Sporting Gijón,22-214,2000,2,0,63,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
935,Carlos Pomares Rayo,es ESP,DF,Oviedo,29-342,1992,6,5,434,4.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
936,Jorge Pombo,es ESP,"MF,FW",Racing Sant,28-263,1994,9,9,683,7.6,1,0,1,0,0,4,2,0.13,0.00,0.13,0.13,0.13
937,Sergio Postigo,es ESP,DF,Levante,34-008,1988,11,9,866,9.6,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00
938,Darío Poveda,es ESP,"FW,MF",UD Ibiza,25-244,1997,12,7,533,5.9,1,1,1,0,0,0,0,0.17,0.17,0.34,0.17,0.34
939,Prados,es ESP,MF,CD Mirandés,21-277,2001,15,13,"1,083",12.0,0,2,0,0,0,4,0,0.00,0.17,0.17,0.00,0.17
940,Miguel Prendes,es ESP,MF,Oviedo,21-137,2001,2,0,6,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
941,Pubill,es ESP,DF,Levante,19-145,2003,3,3,187,2.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
942,Miguel Puche García,es ESP,MF,Zaragoza,21-196,2001,12,3,360,4.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
943,Antonio Puertas,es ESP,MF,Granada,30-264,1992,15,13,"1,130",12.6,1,2,1,0,0,0,0,0.08,0.16,0.24,0.08,0.24
944,Ricard Pujol,es ESP,DF,Ponferradina,24-253,1998,2,1,132,1.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
945,Jorge Pulido,es ESP,DF,Huesca,31-218,1991,13,12,"1,011",11.2,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00
946,Ruben Pulido Peñas,es ESP,DF,Huesca,22-071,2000,4,4,360,4.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
947,Yacine Qasmi,ma MAR,FW,Leganés,31-313,1991,9,2,193,2.1,1,0,1,0,0,1,0,0.47,0.00,0.47,0.47,0.47
948,Dani Queipo,es ESP,MF,Sporting Gijón,20-315,2002,15,11,912,10.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
949,Quini,es ESP,DF,Granada,33-049,1989,13,11,935,10.4,0,1,0,0,0,4,0,0.00,0.10,0.10,0.00,0.10
950,Quique,es ESP,"MF,FW",Eibar,32-180,1990,13,6,470,5.2,3,1,2,1,1,1,0,0.57,0.19,0.77,0.38,0.57
951,Dani Raba,es ESP,"MF,FW",Leganés,27-014,1995,11,5,483,5.4,2,1,2,0,0,3,0,0.37,0.19,0.56,0.37,0.56
952,Yanis Rahmani,fr FRA,MF,Eibar,27-183,1995,8,1,174,1.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
953,Hugo Rama,es ESP,MF,Oviedo,25-355,1996,14,8,699,7.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
954,Jonás Ramalho,es ESP,DF,Málaga,29-155,1993,5,4,349,3.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
955,Benito Ramírez,es ESP,MF,Las Palmas,27-124,1995,14,2,440,4.9,1,1,1,0,0,0,0,0.20,0.20,0.41,0.20,0.41
956,Sandro Ramírez,es ESP,FW,Las Palmas,27-126,1995,8,3,396,4.4,1,2,1,0,0,2,0,0.23,0.45,0.68,0.23,0.68
957,Ramón,es ESP,GK,CD Mirandés,22-337,1999,5,5,450,5.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
958,,,,,,,,,,,,,,,,,,,,,,
959,Chris Ramos,es ESP,FW,Lugo,25-298,1997,14,11,"1,006",11.2,6,0,6,0,1,2,1,0.54,0.00,0.54,0.54,0.54
960,Abraham Rando,es ESP,DF,Villarreal B,21-130,2001,4,3,292,3.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
961,Andrei Ratiu,ro ROU,DF,Huesca,24-145,1998,14,14,"1,198",13.3,1,0,1,0,0,0,0,0.08,0.00,0.08,0.08,0.08
962,Nico Ratti,it ITA,GK,Andorra,29-055,1993,4,4,360,4.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
963,Raúl,es ESP,FW,CD Mirandés,22-009,2000,13,13,"1,079",12.0,6,1,5,1,1,1,0,0.50,0.08,0.58,0.42,0.50
964,Abderrahman Rebbach,dz ALG,"MF,FW",Alavés,24-093,1998,9,6,409,4.5,1,1,1,0,0,0,0,0.22,0.22,0.44,0.22,0.44
965,Hugo Redón,es ESP,MF,Levante,19-207,2003,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
966,Manolo Reina,es ESP,GK,Málaga,37-225,1985,13,13,"1,170",13.0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00
967,Oriol Rey,es ESP,MF,CD Mirandés,24-260,1998,15,13,"1,151",12.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
968,Ricard,es ESP,DF,Granada,22-263,2000,14,13,"1,104",12.3,0,1,0,0,0,2,0,0.00,0.08,0.08,0.00,0.08
969,José Ricardo,br BRA,DF,Lugo,24-069,1998,14,13,"1,181",13.1,0,2,0,0,0,7,0,0.00,0.15,0.15,0.00,0.15
970,Manuel Rico,es ESP,"MF,FW",Huesca,19-315,2003,2,2,105,1.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
971,Mikel Rico,es ESP,MF,Cartagena,38-008,1984,15,14,"1,190",13.2,2,0,2,0,0,2,0,0.15,0.00,0.15,0.15,0.15
972,Asier Riesgo,es ESP,GK,Leganés,39-037,1983,8,7,659,7.3,0,1,0,0,0,0,0,0.00,0.14,0.14,0.00,0.14
973,Luis Rioja,es ESP,"MF,FW",Alavés,29-027,1993,12,9,893,9.9,3,1,3,0,0,2,1,0.30,0.10,0.40,0.30,0.40
974,Cristian Rivera,es ESP,MF,Sporting Gijón,25-126,1997,8,7,638,7.1,0,1,0,0,0,4,0,0.00,0.14,0.14,0.00,0.14
975,Rober,es ESP,DF,Levante,27-269,1995,9,5,538,6.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
976,Rubén Rochina,es ESP,MF,Granada,31-234,1991,6,2,197,2.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
977,Ángel Rodado,es ESP,FW,UD Ibiza,25-250,1997,1,0,6,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
978,Rodri,es ESP,MF,Villarreal B,19-312,2003,9,6,507,5.6,0,1,0,0,0,1,0,0.00,0.18,0.18,0.00,0.18
979,Álvaro Rodríguez,es ESP,DF,Albacete,28-113,1994,15,15,"1,350",15.0,2,2,2,0,0,4,0,0.13,0.13,0.27,0.13,0.27
980,Cesar Rodriguez,ve VEN,MF,Lugo,22-250,2000,4,0,90,1.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
981,David Rodríguez,es ESP,DF,Tenerife,22-139,2000,1,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
982,Riki Rodríguez,es ESP,MF,Albacete,25-048,1997,14,13,"1,112",12.4,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00
983,Genaro Rodríguez Serrano,es ESP,"MF,DF",Málaga,24-234,1998,7,3,305,3.4,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
984,,,,,,,,,,,,,,,,,,,,,,
985,Carlos Romero,es ESP,DF,Villarreal B,21-014,2001,8,2,210,2.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
986,Iván Romero,es ESP,"FW,MF",Tenerife,21-216,2001,11,9,755,8.4,2,1,2,0,0,2,0,0.24,0.12,0.36,0.24,0.36
987,Jaime Romero,es ESP,"FW,MF",Cartagena,32-104,1990,6,0,54,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
988,Guillermo Rosas,es ESP,DF,Sporting Gijón,22-179,2000,13,12,"1,104",12.3,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00
989,Waldo Rubio,es ESP,MF,Tenerife,27-087,1995,8,7,522,5.8,1,2,1,0,0,2,0,0.17,0.34,0.52,0.17,0.52
990,Carlos Ruiz,es ESP,DF,Tenerife,39-115,1983,8,8,666,7.4,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
991,Isma Ruiz,es ESP,MF,UD Ibiza,21-271,2001,3,1,163,1.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
992,Sergio Ruiz,es ESP,MF,Granada,27-331,1994,6,4,426,4.7,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
993,Armando Sadiku,al ALB,FW,Cartagena,31-169,1991,15,8,769,8.5,5,0,3,2,2,1,0,0.59,0.00,0.59,0.35,0.35
994,Jorge Sáenz,es ESP,DF,Leganés,25-360,1996,14,14,"1,260",14.0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00
995,Íñigo Sainz Maza,es ESP,MF,Racing Sant,24-149,1998,14,14,"1,260",14.0,0,1,0,0,0,6,0,0.00,0.07,0.07,0.00,0.07
996,José Salinas,es ESP,DF,CD Mirandés,22-043,2000,15,15,"1,349",15.0,1,2,1,0,0,3,0,0.07,0.13,0.20,0.07,0.20
997,Cristian Salvador,es ESP,MF,Huesca,27-357,1994,8,4,370,4.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
998,Diego Sánchez,es ESP,DF,Sporting Gijón,19-117,2003,7,5,437,4.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
999,Germán Sánchez,es ESP,DF,Racing Sant,35-335,1986,2,2,159,1.8,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00
1000,Borja Sánchez Laborde,es ESP,MF,Oviedo,26-259,1996,6,4,389,4.3,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
1001,Luca Sangalli,es ESP,MF,Cartagena,27-275,1995,13,4,443,4.9,0,1,0,0,0,3,0,0.00,0.20,0.20,0.00,0.20
1002,Marco Sangalli,es ESP,MF,Oviedo,30-278,1992,8,5,404,4.5,0,1,0,0,0,0,0,0.00,0.22,0.22,0.00,0.22
1003,Adrián Sanmartín,es ESP,FW,Cartagena,17-107,2005,2,0,12,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
1004,Sergio Santos,es ESP,DF,CD Mirandés,21-313,2001,6,1,194,2.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
1005,Aitor Sanz,es ESP,MF,Tenerife,38-060,1984,13,12,998,11.1,1,0,1,0,0,7,1,0.09,0.00,0.09,0.09,0.09
1006,Marcelo Saracchi,uy URU,DF,Levante,24-203,1998,6,6,389,4.3,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
1007,Eneko Satrústegui,es ESP,DF,Racing Sant,32-048,1990,14,14,"1,231",13.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
1008,Aleksandar Sedlar,rs SRB,"DF,MF",Alavés,30-334,1991,8,8,602,6.7,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
1009,Josep Señé,es ESP,MF,Lugo,30-337,1991,15,14,"1,183",13.1,1,0,1,0,0,4,0,0.08,0.00,0.08,0.08,0.08
1010,,,,,,,,,,,,,,,,,,,,,,
1011,Sergi,es ESP,DF,Leganés,30-206,1992,8,7,634,7.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
1012,Francho Serrano Gracia,es ESP,MF,Zaragoza,21-026,2001,11,5,493,5.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
1013,Javier Serrano,es ESP,MF,CD Mirandés,19-300,2003,9,2,232,2.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
1014,Nicolás Serrano,es ESP,"MF,FW",CD Mirandés,19-252,2003,13,10,827,9.2,0,1,0,0,0,1,0,0.00,0.11,0.11,0.00,0.11
1015,Salva Sevilla,es ESP,MF,Alavés,38-239,1984,13,12,951,10.6,1,1,0,1,1,4,0,0.09,0.09,0.19,0.00,0.09
1016,Armando Shashoua,eng ENG,MF,UD Ibiza,22-012,2000,6,4,338,3.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
1017,Samuel Shashoua,eng ENG,"MF,FW",Tenerife,23-183,1999,3,3,220,2.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
1018,Gaku Shibasaki,jp JPN,"MF,FW",Leganés,30-168,1992,13,10,932,10.4,0,1,0,0,0,2,0,0.00,0.10,0.10,0.00,0.10
1019,Sidnei,br BRA,DF,Las Palmas,33-081,1989,9,8,603,6.7,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
1020,Óscar Sielva,es ESP,MF,Huesca,31-098,1991,9,3,326,3.6,1,0,1,0,0,3,0,0.28,0.00,0.28,0.28,0.28
1021,Grego Sierra,es ESP,DF,Burgos,29-252,1993,10,9,761,8.5,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00
1022,Jonathan Silva,ar ARG,DF,Granada,28-136,1994,6,2,201,2.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
1023,Matheus Pereira da Silva,br BRA,MF,Eibar,24-260,1998,14,13,"1,069",11.9,1,0,1,0,0,5,0,0.08,0.00,0.08,0.08,0.08
1024,Giuliano Simeone,ar ARG,"FW,MF",Zaragoza,19-329,2002,14,11,"1,011",11.2,3,2,3,0,0,2,1,0.27,0.18,0.45,0.27,0.45
1025,Nikola Šipčić,me MNE,DF,Tenerife,27-179,1995,11,10,903,10.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
1026,Antonio Sivera,es ESP,GK,Alavés,26-093,1996,15,15,"1,350",15.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
1027,Patrick Soko,cm CMR,MF,Huesca,25-012,1997,12,9,608,6.8,0,1,0,0,0,2,0,0.00,0.15,0.15,0.00,0.15
1028,Fran Sol,es ESP,FW,Málaga,30-244,1992,13,6,635,7.1,1,0,1,0,0,1,0,0.14,0.00,0.14,0.14,0.14
1029,Roberto Soldado,es ESP,FW,Levante,37-169,1985,12,3,377,4.2,1,0,1,0,0,3,0,0.24,0.00,0.24,0.24,0.24
1030,Son,es ESP,DF,Levante,28-227,1994,15,12,"1,163",12.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
1031,Juan Soriano,es ESP,GK,Tenerife,25-081,1997,15,15,"1,350",15.0,0,1,0,0,0,1,0,0.00,0.07,0.07,0.00,0.07
1032,Alberto Soro,es ESP,MF,Granada,23-248,1999,3,2,151,1.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
1033,Yuri de Souza,br BRA,"FW,MF",Ponferradina,40-096,1982,11,8,554,6.2,3,1,1,2,2,0,1,0.49,0.16,0.65,0.16,0.32
1034,Stoichkov,es ESP,"MF,FW",Eibar,29-007,1993,15,14,"1,149",12.8,5,0,4,1,2,5,0,0.39,0.00,0.39,0.31,0.31
1035,Álex Suárez,es ESP,DF,Las Palmas,29-239,1993,14,13,"1,026",11.4,1,0,1,0,0,5,0,0.09,0.00,0.09,0.09,0.09
1036,,,,,,,,,,,,,,,,,,,,,,
1037,Jaime Suárez Juesas,es ESP,MF,Oviedo,25-316,1996,8,3,275,3.1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
1038,Mamadou Sylla,sn SEN,FW,Alavés,28-237,1994,3,1,80,0.9,1,0,1,0,0,0,0,1.13,0.00,1.13,1.13,1.13
1039,Rodrigo Tarín,es ESP,DF,Oviedo,26-130,1996,13,13,"1,142",12.7,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00
1040,Heriberto Tavares,pt POR,"MF,FW",Ponferradina,25-266,1997,10,3,284,3.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
1041,Sergio Tejera,es ESP,MF,Cartagena,32-168,1990,6,1,156,1.7,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
1042,Álvaro Tejero,es ESP,DF,Eibar,26-115,1996,15,13,"1,210",13.4,1,1,1,0,0,2,0,0.07,0.07,0.15,0.07,0.15
1043,Nahuel Tenaglia,ar ARG,DF,Alavés,26-264,1996,10,9,814,9.0,2,0,2,0,0,2,0,0.22,0.00,0.22,0.22,0.22
1044,Teto,es ESP,MF,Tenerife,20-364,2001,15,9,869,9.7,1,0,1,0,0,2,0,0.10,0.00,0.10,0.10,0.10
1045,Idrissa Thiam,mr MTN,FW,Lugo,22-071,2000,5,1,132,1.5,0,1,0,0,0,0,0,0.00,0.68,0.68,0.00,0.68
1046,Fausto Tienza,es ESP,MF,Racing Sant,32-308,1990,12,8,670,7.4,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
1047,David Timor,es ESP,"MF,DF",Huesca,33-026,1989,15,12,"1,064",11.8,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00
1048,Pablo Tomeo,es ESP,MF,Huesca,22-293,2000,12,7,699,7.8,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
1049,Liberman Torres,ec ECU,MF,Villarreal B,20-180,2002,2,1,69,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
1050,Xavi Torres,es ESP,"MF,DF",Lugo,35-356,1986,13,12,"1,050",11.7,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00
1051,Angel Troncho,es ESP,MF,Eibar,20-041,2002,5,1,145,1.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
1052,Iker Undabarrena,es ESP,MF,Leganés,27-178,1995,12,12,973,10.8,0,1,0,0,0,1,0,0.00,0.09,0.09,0.00,0.09
1053,Myrto Uzuni,al ALB,MF,Granada,27-165,1995,14,12,992,11.0,8,1,6,2,2,3,0,0.73,0.09,0.82,0.54,0.64
1054,Valentín Vada,ar ARG,"MF,FW",Zaragoza,26-251,1996,15,12,"1,015",11.3,2,1,2,0,0,4,0,0.18,0.09,0.27,0.18,0.27
1055,Álvaro Vadillo,es ESP,"FW,MF",Eibar,28-061,1994,5,0,49,0.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
1056,Pablo Valcarce,es ESP,"MF,FW",Burgos,29-282,1993,14,11,842,9.4,0,2,0,0,0,3,0,0.00,0.21,0.21,0.00,0.21
1057,Eugeni Valderrama,es ESP,"MF,FW",Zaragoza,28-116,1994,7,2,213,2.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
1058,Gerard Valentín,es ESP,MF,Huesca,29-107,1993,15,6,674,7.5,1,2,1,0,0,3,0,0.13,0.27,0.40,0.13,0.40
1059,Pol Valentín,es ESP,DF,Sporting Gijón,25-264,1997,11,3,380,4.2,0,1,0,0,0,1,0,0.00,0.24,0.24,0.00,0.24
1060,Germán Valera,es ESP,FW,Andorra,20-241,2002,12,8,655,7.3,2,0,2,0,0,0,0,0.27,0.00,0.27,0.27,0.27
1061,Borja Valle,es ESP,"MF,FW",Cartagena,30-126,1992,13,9,710,7.9,2,0,2,0,0,2,0,0.25,0.00,0.25,0.25,0.25
1062,,,,,,,,,,,,,,,,,,,,,,
1063,Hugo Vallejo,es ESP,MF,Ponferradina,22-270,2000,10,4,391,4.3,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
1064,Álvaro Vallés,es ESP,GK,Las Palmas,25-110,1997,15,15,"1,350",15.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
1065,José Luis García Vayá,es ESP,MF,Levante,24-093,1998,13,12,"1,040",11.6,0,1,0,0,0,5,1,0.00,0.09,0.09,0.00,0.09
1066,Javier Vázquez López,es ESP,DF,UD Ibiza,22-049,2000,11,7,607,6.7,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
1067,Pablo Vázquez,es ESP,DF,Cartagena,28-036,1994,8,8,646,7.2,0,1,0,0,0,3,1,0.00,0.14,0.14,0.00,0.14
1068,Frederico Venâncio,pt POR,DF,Eibar,29-281,1993,9,6,634,7.0,1,0,1,0,0,3,1,0.14,0.00,0.14,0.14,0.14
1069,Rúben Vezo,pt POR,DF,Levante,28-201,1994,13,13,"1,110",12.3,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00
1070,Iñigo Vicente,es ESP,MF,Racing Sant,24-310,1998,15,12,917,10.2,1,1,1,0,1,1,0,0.10,0.10,0.20,0.10,0.20
1071,Fede Vico,es ESP,"MF,FW",Leganés,28-131,1994,15,6,654,7.3,1,1,0,1,1,2,1,0.14,0.14,0.28,0.00,0.14
1072,Daniel Vidal,es ESP,MF,Lugo,22-315,2000,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
1073,Jonathan Viera,es ESP,"MF,FW",Las Palmas,33-022,1989,12,9,886,9.8,3,2,2,1,1,2,0,0.30,0.20,0.51,0.20,0.41
1074,Martí Vilà,es ESP,DF,Andorra,23-170,1999,13,11,912,10.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
1075,Adrià Vilanova,es ESP,DF,Andorra,25-274,1997,12,9,847,9.4,0,1,0,0,0,1,0,0.00,0.11,0.11,0.00,0.11
1076,Ignasi Vilarrasa,es ESP,DF,Huesca,23-081,1999,10,4,432,4.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
1077,Fran Villalba,es ESP,"MF,FW",Málaga,24-185,1998,10,7,499,5.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
1078,Juan Villar,es ESP,"FW,MF",Huesca,34-177,1988,3,0,31,0.3,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00
1079,Viti,es ESP,MF,Oviedo,25-057,1997,8,6,470,5.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
1080,Vitolo,es ESP,"FW,MF",Las Palmas,33-010,1989,4,0,64,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
1081,Óscar Whalley,es ESP,GK,Lugo,28-228,1994,15,15,"1,350",15.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
1082,Xeber,es ESP,"MF,FW",Alavés,25-139,1997,14,11,867,9.6,2,0,2,0,0,1,1,0.21,0.00,0.21,0.21,0.21
1083,Rubén Yáñez,es ESP,GK,Málaga,29-031,1993,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
1084,Yoel,es ESP,GK,Eibar,34-076,1988,11,11,990,11.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
1085,Míchel Zabaco,es ESP,DF,Burgos,33-279,1989,6,4,355,3.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
1086,Alberto Zapater,es ESP,MF,Zaragoza,37-152,1985,7,1,147,1.6,1,0,1,0,0,2,0,0.61,0.00,0.61,0.61,0.61
1087,Bryan Zaragoza,,MF,Granada,21-201,2001,11,2,312,3.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
1088,,,,,,,,,,,,,,,,,,,,,,
1089,Jorge Zarfino,uy URU,"MF,FW",Sporting Gijón,31-035,1991,15,13,"1,136",12.6,2,2,2,0,0,1,0,0.16,0.16,0.32,0.16,0.32
